counter,steering_horizontal,steering_vertical,short_fname
4108,nothing,up,img_4108_ripeno.jpg
4109,nothing,nothing,img_4109_ripeno.jpg
4110,nothing,nothing,img_4110_ripeno.jpg
4111,nothing,up,img_4111_ripeno.jpg
4112,nothing,up,img_4112_ripeno.jpg
4113,nothing,up,img_4113_ripeno.jpg
4114,nothing,up,img_4114_ripeno.jpg
4115,nothing,up,img_4115_ripeno.jpg
4116,nothing,up,img_4116_ripeno.jpg
4117,nothing,up,img_4117_ripeno.jpg
4118,nothing,up,img_4118_ripeno.jpg
4119,nothing,up,img_4119_ripeno.jpg
4120,nothing,up,img_4120_ripeno.jpg
4121,nothing,nothing,img_4121_ripeno.jpg
4122,right,nothing,img_4122_ripeno.jpg
4123,right,nothing,img_4123_ripeno.jpg
4124,nothing,up,img_4124_ripeno.jpg
4125,nothing,up,img_4125_ripeno.jpg
4126,nothing,up,img_4126_ripeno.jpg
4127,nothing,up,img_4127_ripeno.jpg
4128,nothing,up,img_4128_ripeno.jpg
4129,nothing,up,img_4129_ripeno.jpg
4130,nothing,nothing,img_4130_ripeno.jpg
4131,right,nothing,img_4131_ripeno.jpg
4132,right,nothing,img_4132_ripeno.jpg
4133,right,up,img_4133_ripeno.jpg
4134,nothing,up,img_4134_ripeno.jpg
4135,nothing,up,img_4135_ripeno.jpg
4136,nothing,nothing,img_4136_ripeno.jpg
4137,nothing,nothing,img_4137_ripeno.jpg
4138,nothing,up,img_4138_ripeno.jpg
4139,nothing,up,img_4139_ripeno.jpg
4140,nothing,up,img_4140_ripeno.jpg
4141,right,up,img_4141_ripeno.jpg
4142,right,up,img_4142_ripeno.jpg
4143,right,up,img_4143_ripeno.jpg
4144,right,up,img_4144_ripeno.jpg
4145,nothing,nothing,img_4145_ripeno.jpg
4146,nothing,nothing,img_4146_ripeno.jpg
4147,nothing,up,img_4147_ripeno.jpg
4148,nothing,up,img_4148_ripeno.jpg
4149,right,up,img_4149_ripeno.jpg
4150,right,up,img_4150_ripeno.jpg
4151,right,up,img_4151_ripeno.jpg
4152,right,up,img_4152_ripeno.jpg
4153,right,up,img_4153_ripeno.jpg
4154,right,up,img_4154_ripeno.jpg
4155,right,up,img_4155_ripeno.jpg
4156,nothing,nothing,img_4156_ripeno.jpg
4157,nothing,nothing,img_4157_ripeno.jpg
4158,nothing,nothing,img_4158_ripeno.jpg
4159,nothing,up,img_4159_ripeno.jpg
4160,nothing,up,img_4160_ripeno.jpg
4161,nothing,up,img_4161_ripeno.jpg
4162,right,up,img_4162_ripeno.jpg
4163,right,up,img_4163_ripeno.jpg
4164,right,up,img_4164_ripeno.jpg
4165,right,up,img_4165_ripeno.jpg
4166,right,up,img_4166_ripeno.jpg
4167,right,up,img_4167_ripeno.jpg
4168,right,up,img_4168_ripeno.jpg
4169,nothing,nothing,img_4169_ripeno.jpg
4170,nothing,nothing,img_4170_ripeno.jpg
4171,right,nothing,img_4171_ripeno.jpg
4172,right,nothing,img_4172_ripeno.jpg
4173,right,nothing,img_4173_ripeno.jpg
4174,right,nothing,img_4174_ripeno.jpg
4175,right,up,img_4175_ripeno.jpg
4176,right,up,img_4176_ripeno.jpg
4177,right,up,img_4177_ripeno.jpg
4178,nothing,up,img_4178_ripeno.jpg
4179,nothing,up,img_4179_ripeno.jpg
4180,nothing,up,img_4180_ripeno.jpg
4181,nothing,up,img_4181_ripeno.jpg
4182,nothing,up,img_4182_ripeno.jpg
4183,nothing,up,img_4183_ripeno.jpg
4184,nothing,up,img_4184_ripeno.jpg
4185,right,up,img_4185_ripeno.jpg
4186,right,up,img_4186_ripeno.jpg
4187,right,up,img_4187_ripeno.jpg
4188,right,up,img_4188_ripeno.jpg
4189,right,up,img_4189_ripeno.jpg
4190,right,up,img_4190_ripeno.jpg
4191,right,up,img_4191_ripeno.jpg
4192,nothing,up,img_4192_ripeno.jpg
4193,nothing,nothing,img_4193_ripeno.jpg
4194,nothing,nothing,img_4194_ripeno.jpg
4195,nothing,nothing,img_4195_ripeno.jpg
4196,nothing,up,img_4196_ripeno.jpg
4197,nothing,up,img_4197_ripeno.jpg
4198,nothing,nothing,img_4198_ripeno.jpg
4199,nothing,up,img_4199_ripeno.jpg
4200,nothing,up,img_4200_ripeno.jpg
4201,nothing,up,img_4201_ripeno.jpg
4202,nothing,up,img_4202_ripeno.jpg
4203,nothing,up,img_4203_ripeno.jpg
4204,left,nothing,img_4204_ripeno.jpg
4205,nothing,nothing,img_4205_ripeno.jpg
4206,nothing,nothing,img_4206_ripeno.jpg
4207,nothing,up,img_4207_ripeno.jpg
4208,left,up,img_4208_ripeno.jpg
4209,left,up,img_4209_ripeno.jpg
4210,nothing,up,img_4210_ripeno.jpg
4211,nothing,nothing,img_4211_ripeno.jpg
4212,nothing,nothing,img_4212_ripeno.jpg
4213,nothing,nothing,img_4213_ripeno.jpg
4214,nothing,up,img_4214_ripeno.jpg
4215,nothing,up,img_4215_ripeno.jpg
4216,left,up,img_4216_ripeno.jpg
4217,left,up,img_4217_ripeno.jpg
4218,left,up,img_4218_ripeno.jpg
4219,nothing,nothing,img_4219_ripeno.jpg
4220,nothing,up,img_4220_ripeno.jpg
4221,nothing,up,img_4221_ripeno.jpg
4222,nothing,up,img_4222_ripeno.jpg
4223,nothing,up,img_4223_ripeno.jpg
4224,nothing,up,img_4224_ripeno.jpg
4225,nothing,nothing,img_4225_ripeno.jpg
4226,nothing,nothing,img_4226_ripeno.jpg
4227,nothing,up,img_4227_ripeno.jpg
4228,nothing,up,img_4228_ripeno.jpg
4229,nothing,up,img_4229_ripeno.jpg
4230,nothing,up,img_4230_ripeno.jpg
4231,nothing,up,img_4231_ripeno.jpg
4232,nothing,nothing,img_4232_ripeno.jpg
4233,nothing,nothing,img_4233_ripeno.jpg
4234,nothing,nothing,img_4234_ripeno.jpg
4235,nothing,nothing,img_4235_ripeno.jpg
4236,nothing,nothing,img_4236_ripeno.jpg
4237,nothing,up,img_4237_ripeno.jpg
4238,nothing,up,img_4238_ripeno.jpg
4239,nothing,up,img_4239_ripeno.jpg
4240,nothing,up,img_4240_ripeno.jpg
4241,nothing,up,img_4241_ripeno.jpg
4242,nothing,up,img_4242_ripeno.jpg
4243,nothing,up,img_4243_ripeno.jpg
4244,nothing,up,img_4244_ripeno.jpg
4245,nothing,up,img_4245_ripeno.jpg
4246,nothing,up,img_4246_ripeno.jpg
4247,left,nothing,img_4247_ripeno.jpg
4248,left,nothing,img_4248_ripeno.jpg
4249,left,nothing,img_4249_ripeno.jpg
4250,nothing,up,img_4250_ripeno.jpg
4251,nothing,up,img_4251_ripeno.jpg
4252,nothing,up,img_4252_ripeno.jpg
4253,nothing,up,img_4253_ripeno.jpg
4254,nothing,up,img_4254_ripeno.jpg
4255,left,nothing,img_4255_ripeno.jpg
4256,left,nothing,img_4256_ripeno.jpg
4257,left,nothing,img_4257_ripeno.jpg
4258,left,up,img_4258_ripeno.jpg
4259,left,up,img_4259_ripeno.jpg
4260,left,nothing,img_4260_ripeno.jpg
4261,nothing,nothing,img_4261_ripeno.jpg
4262,nothing,nothing,img_4262_ripeno.jpg
4263,nothing,up,img_4263_ripeno.jpg
4264,nothing,up,img_4264_ripeno.jpg
4265,nothing,up,img_4265_ripeno.jpg
4266,nothing,up,img_4266_ripeno.jpg
4267,nothing,up,img_4267_ripeno.jpg
4268,nothing,up,img_4268_ripeno.jpg
4269,nothing,up,img_4269_ripeno.jpg
4270,nothing,up,img_4270_ripeno.jpg
4271,nothing,up,img_4271_ripeno.jpg
4272,nothing,up,img_4272_ripeno.jpg
4273,nothing,up,img_4273_ripeno.jpg
4274,nothing,up,img_4274_ripeno.jpg
4275,nothing,nothing,img_4275_ripeno.jpg
4276,left,nothing,img_4276_ripeno.jpg
4277,left,nothing,img_4277_ripeno.jpg
4278,nothing,nothing,img_4278_ripeno.jpg
4279,nothing,up,img_4279_ripeno.jpg
4280,nothing,up,img_4280_ripeno.jpg
4281,nothing,up,img_4281_ripeno.jpg
4282,nothing,up,img_4282_ripeno.jpg
4283,nothing,up,img_4283_ripeno.jpg
4284,nothing,up,img_4284_ripeno.jpg
4285,nothing,up,img_4285_ripeno.jpg
4286,left,up,img_4286_ripeno.jpg
4287,left,nothing,img_4287_ripeno.jpg
4288,left,nothing,img_4288_ripeno.jpg
4289,nothing,nothing,img_4289_ripeno.jpg
4290,nothing,up,img_4290_ripeno.jpg
4291,nothing,up,img_4291_ripeno.jpg
4292,nothing,up,img_4292_ripeno.jpg
4293,left,up,img_4293_ripeno.jpg
4294,left,up,img_4294_ripeno.jpg
4295,left,up,img_4295_ripeno.jpg
4296,nothing,nothing,img_4296_ripeno.jpg
4297,nothing,nothing,img_4297_ripeno.jpg
4298,left,nothing,img_4298_ripeno.jpg
4299,left,nothing,img_4299_ripeno.jpg
4300,left,nothing,img_4300_ripeno.jpg
4301,nothing,nothing,img_4301_ripeno.jpg
4302,nothing,nothing,img_4302_ripeno.jpg
4303,nothing,nothing,img_4303_ripeno.jpg
4304,nothing,nothing,img_4304_ripeno.jpg
4305,nothing,nothing,img_4305_ripeno.jpg
4306,left,nothing,img_4306_ripeno.jpg
4307,left,up,img_4307_ripeno.jpg
4308,left,up,img_4308_ripeno.jpg
4309,nothing,up,img_4309_ripeno.jpg
4310,nothing,up,img_4310_ripeno.jpg
4311,nothing,up,img_4311_ripeno.jpg
4312,nothing,up,img_4312_ripeno.jpg
4313,nothing,nothing,img_4313_ripeno.jpg
4314,nothing,nothing,img_4314_ripeno.jpg
4315,nothing,nothing,img_4315_ripeno.jpg
4316,left,nothing,img_4316_ripeno.jpg
4317,left,nothing,img_4317_ripeno.jpg
4318,left,up,img_4318_ripeno.jpg
4319,left,up,img_4319_ripeno.jpg
4320,left,up,img_4320_ripeno.jpg
4321,left,up,img_4321_ripeno.jpg
4322,left,up,img_4322_ripeno.jpg
4323,left,up,img_4323_ripeno.jpg
4324,left,up,img_4324_ripeno.jpg
4325,left,up,img_4325_ripeno.jpg
4326,left,up,img_4326_ripeno.jpg
4327,nothing,nothing,img_4327_ripeno.jpg
4328,nothing,nothing,img_4328_ripeno.jpg
4329,nothing,nothing,img_4329_ripeno.jpg
4330,nothing,up,img_4330_ripeno.jpg
4331,nothing,up,img_4331_ripeno.jpg
4332,nothing,up,img_4332_ripeno.jpg
4333,nothing,up,img_4333_ripeno.jpg
4334,nothing,up,img_4334_ripeno.jpg
4335,left,up,img_4335_ripeno.jpg
4336,left,nothing,img_4336_ripeno.jpg
4337,left,nothing,img_4337_ripeno.jpg
4338,left,nothing,img_4338_ripeno.jpg
4339,left,up,img_4339_ripeno.jpg
4340,left,up,img_4340_ripeno.jpg
4341,nothing,up,img_4341_ripeno.jpg
4342,nothing,up,img_4342_ripeno.jpg
4343,nothing,up,img_4343_ripeno.jpg
4344,nothing,up,img_4344_ripeno.jpg
4345,nothing,up,img_4345_ripeno.jpg
4346,nothing,up,img_4346_ripeno.jpg
4347,nothing,up,img_4347_ripeno.jpg
4348,left,up,img_4348_ripeno.jpg
4349,left,nothing,img_4349_ripeno.jpg
4350,left,nothing,img_4350_ripeno.jpg
4351,left,nothing,img_4351_ripeno.jpg
4352,left,up,img_4352_ripeno.jpg
4353,left,up,img_4353_ripeno.jpg
4354,nothing,up,img_4354_ripeno.jpg
4355,nothing,nothing,img_4355_ripeno.jpg
4356,nothing,nothing,img_4356_ripeno.jpg
4357,nothing,nothing,img_4357_ripeno.jpg
4358,nothing,up,img_4358_ripeno.jpg
4359,nothing,up,img_4359_ripeno.jpg
4360,nothing,up,img_4360_ripeno.jpg
4361,nothing,up,img_4361_ripeno.jpg
4362,left,up,img_4362_ripeno.jpg
4363,left,up,img_4363_ripeno.jpg
4364,nothing,nothing,img_4364_ripeno.jpg
4365,nothing,nothing,img_4365_ripeno.jpg
4366,nothing,up,img_4366_ripeno.jpg
4367,nothing,up,img_4367_ripeno.jpg
4368,nothing,up,img_4368_ripeno.jpg
4369,nothing,up,img_4369_ripeno.jpg
4370,nothing,up,img_4370_ripeno.jpg
4371,nothing,up,img_4371_ripeno.jpg
4372,nothing,nothing,img_4372_ripeno.jpg
4373,nothing,nothing,img_4373_ripeno.jpg
4374,nothing,up,img_4374_ripeno.jpg
4375,nothing,up,img_4375_ripeno.jpg
4376,nothing,up,img_4376_ripeno.jpg
4377,nothing,up,img_4377_ripeno.jpg
4378,nothing,up,img_4378_ripeno.jpg
4379,nothing,up,img_4379_ripeno.jpg
4380,nothing,nothing,img_4380_ripeno.jpg
4381,nothing,nothing,img_4381_ripeno.jpg
4382,right,nothing,img_4382_ripeno.jpg
4383,right,nothing,img_4383_ripeno.jpg
4384,right,up,img_4384_ripeno.jpg
4385,nothing,up,img_4385_ripeno.jpg
4386,nothing,up,img_4386_ripeno.jpg
4387,nothing,up,img_4387_ripeno.jpg
4388,nothing,up,img_4388_ripeno.jpg
4389,nothing,up,img_4389_ripeno.jpg
4390,nothing,up,img_4390_ripeno.jpg
4391,right,up,img_4391_ripeno.jpg
4392,right,nothing,img_4392_ripeno.jpg
4393,right,nothing,img_4393_ripeno.jpg
4394,right,up,img_4394_ripeno.jpg
4395,nothing,up,img_4395_ripeno.jpg
4396,nothing,up,img_4396_ripeno.jpg
4397,nothing,up,img_4397_ripeno.jpg
4398,nothing,up,img_4398_ripeno.jpg
4399,right,nothing,img_4399_ripeno.jpg
4400,right,nothing,img_4400_ripeno.jpg
4401,right,nothing,img_4401_ripeno.jpg
4402,nothing,nothing,img_4402_ripeno.jpg
4403,nothing,nothing,img_4403_ripeno.jpg
4404,nothing,up,img_4404_ripeno.jpg
4405,nothing,up,img_4405_ripeno.jpg
4406,nothing,up,img_4406_ripeno.jpg
4407,nothing,up,img_4407_ripeno.jpg
4408,nothing,up,img_4408_ripeno.jpg
4409,nothing,up,img_4409_ripeno.jpg
4410,nothing,up,img_4410_ripeno.jpg
4411,nothing,up,img_4411_ripeno.jpg
4412,right,nothing,img_4412_ripeno.jpg
4413,right,nothing,img_4413_ripeno.jpg
4414,right,up,img_4414_ripeno.jpg
4415,nothing,up,img_4415_ripeno.jpg
4416,nothing,up,img_4416_ripeno.jpg
4417,nothing,up,img_4417_ripeno.jpg
4418,nothing,up,img_4418_ripeno.jpg
4419,right,nothing,img_4419_ripeno.jpg
4420,right,nothing,img_4420_ripeno.jpg
4421,right,nothing,img_4421_ripeno.jpg
4422,right,nothing,img_4422_ripeno.jpg
4423,right,nothing,img_4423_ripeno.jpg
4424,right,up,img_4424_ripeno.jpg
4425,right,up,img_4425_ripeno.jpg
4426,right,up,img_4426_ripeno.jpg
4427,right,up,img_4427_ripeno.jpg
4428,right,up,img_4428_ripeno.jpg
4429,right,up,img_4429_ripeno.jpg
4430,right,up,img_4430_ripeno.jpg
4431,right,up,img_4431_ripeno.jpg
4432,right,up,img_4432_ripeno.jpg
4433,right,up,img_4433_ripeno.jpg
4434,right,up,img_4434_ripeno.jpg
4435,nothing,up,img_4435_ripeno.jpg
4436,nothing,nothing,img_4436_ripeno.jpg
4437,nothing,nothing,img_4437_ripeno.jpg
4438,nothing,up,img_4438_ripeno.jpg
4439,nothing,up,img_4439_ripeno.jpg
4440,nothing,up,img_4440_ripeno.jpg
4441,nothing,up,img_4441_ripeno.jpg
4442,nothing,up,img_4442_ripeno.jpg
4443,nothing,up,img_4443_ripeno.jpg
4444,right,up,img_4444_ripeno.jpg
4445,nothing,up,img_4445_ripeno.jpg
4446,nothing,up,img_4446_ripeno.jpg
4447,nothing,up,img_4447_ripeno.jpg
4448,nothing,up,img_4448_ripeno.jpg
4449,nothing,up,img_4449_ripeno.jpg
4450,nothing,up,img_4450_ripeno.jpg
4451,nothing,up,img_4451_ripeno.jpg
4452,nothing,nothing,img_4452_ripeno.jpg
4453,nothing,nothing,img_4453_ripeno.jpg
4454,nothing,nothing,img_4454_ripeno.jpg
4455,nothing,up,img_4455_ripeno.jpg
4456,nothing,up,img_4456_ripeno.jpg
4457,nothing,up,img_4457_ripeno.jpg
4458,left,up,img_4458_ripeno.jpg
4459,left,up,img_4459_ripeno.jpg
4460,nothing,up,img_4460_ripeno.jpg
4461,nothing,up,img_4461_ripeno.jpg
4462,nothing,up,img_4462_ripeno.jpg
4463,nothing,up,img_4463_ripeno.jpg
4464,left,nothing,img_4464_ripeno.jpg
4465,left,nothing,img_4465_ripeno.jpg
4466,left,nothing,img_4466_ripeno.jpg
4467,left,nothing,img_4467_ripeno.jpg
4468,left,nothing,img_4468_ripeno.jpg
4469,left,nothing,img_4469_ripeno.jpg
4470,left,up,img_4470_ripeno.jpg
4471,left,up,img_4471_ripeno.jpg
4472,nothing,nothing,img_4472_ripeno.jpg
4473,nothing,nothing,img_4473_ripeno.jpg
4474,nothing,up,img_4474_ripeno.jpg
4475,nothing,up,img_4475_ripeno.jpg
4476,nothing,up,img_4476_ripeno.jpg
4477,nothing,up,img_4477_ripeno.jpg
4478,right,up,img_4478_ripeno.jpg
4479,right,up,img_4479_ripeno.jpg
4480,nothing,nothing,img_4480_ripeno.jpg
4481,nothing,up,img_4481_ripeno.jpg
4482,nothing,nothing,img_4482_ripeno.jpg
4483,nothing,up,img_4483_ripeno.jpg
4484,nothing,up,img_4484_ripeno.jpg
4485,right,up,img_4485_ripeno.jpg
4486,right,nothing,img_4486_ripeno.jpg
4487,right,nothing,img_4487_ripeno.jpg
4488,nothing,up,img_4488_ripeno.jpg
4489,nothing,up,img_4489_ripeno.jpg
4490,right,nothing,img_4490_ripeno.jpg
4491,right,nothing,img_4491_ripeno.jpg
4492,right,up,img_4492_ripeno.jpg
4493,nothing,up,img_4493_ripeno.jpg
4494,right,up,img_4494_ripeno.jpg
4495,right,up,img_4495_ripeno.jpg
4496,right,up,img_4496_ripeno.jpg
4497,right,up,img_4497_ripeno.jpg
4498,nothing,up,img_4498_ripeno.jpg
4499,nothing,up,img_4499_ripeno.jpg
4500,nothing,up,img_4500_ripeno.jpg
4501,nothing,up,img_4501_ripeno.jpg
4502,right,nothing,img_4502_ripeno.jpg
4503,right,up,img_4503_ripeno.jpg
4504,right,up,img_4504_ripeno.jpg
4505,right,up,img_4505_ripeno.jpg
4506,right,up,img_4506_ripeno.jpg
4507,right,up,img_4507_ripeno.jpg
4508,right,up,img_4508_ripeno.jpg
4509,nothing,nothing,img_4509_ripeno.jpg
4510,nothing,up,img_4510_ripeno.jpg
4511,nothing,up,img_4511_ripeno.jpg
4512,nothing,up,img_4512_ripeno.jpg
4513,right,up,img_4513_ripeno.jpg
4514,right,up,img_4514_ripeno.jpg
4515,right,up,img_4515_ripeno.jpg
4516,right,up,img_4516_ripeno.jpg
4517,right,up,img_4517_ripeno.jpg
4518,right,up,img_4518_ripeno.jpg
4519,nothing,nothing,img_4519_ripeno.jpg
4520,nothing,nothing,img_4520_ripeno.jpg
4521,right,nothing,img_4521_ripeno.jpg
4522,right,up,img_4522_ripeno.jpg
4523,right,up,img_4523_ripeno.jpg
4524,right,up,img_4524_ripeno.jpg
4525,right,up,img_4525_ripeno.jpg
4526,right,up,img_4526_ripeno.jpg
4527,right,up,img_4527_ripeno.jpg
4528,nothing,nothing,img_4528_ripeno.jpg
4529,nothing,up,img_4529_ripeno.jpg
4530,nothing,up,img_4530_ripeno.jpg
4531,right,up,img_4531_ripeno.jpg
4532,right,up,img_4532_ripeno.jpg
4533,right,up,img_4533_ripeno.jpg
4534,right,up,img_4534_ripeno.jpg
4535,nothing,up,img_4535_ripeno.jpg
4536,nothing,up,img_4536_ripeno.jpg
4537,nothing,up,img_4537_ripeno.jpg
4538,nothing,up,img_4538_ripeno.jpg
4539,nothing,up,img_4539_ripeno.jpg
4540,nothing,up,img_4540_ripeno.jpg
4541,nothing,nothing,img_4541_ripeno.jpg
4542,nothing,up,img_4542_ripeno.jpg
4543,nothing,up,img_4543_ripeno.jpg
4544,nothing,up,img_4544_ripeno.jpg
4545,nothing,nothing,img_4545_ripeno.jpg
4546,nothing,nothing,img_4546_ripeno.jpg
4547,right,nothing,img_4547_ripeno.jpg
4548,right,nothing,img_4548_ripeno.jpg
4549,right,up,img_4549_ripeno.jpg
4550,right,up,img_4550_ripeno.jpg
4551,right,up,img_4551_ripeno.jpg
4552,right,up,img_4552_ripeno.jpg
4553,right,up,img_4553_ripeno.jpg
4554,right,up,img_4554_ripeno.jpg
4555,right,up,img_4555_ripeno.jpg
4556,nothing,up,img_4556_ripeno.jpg
4557,nothing,nothing,img_4557_ripeno.jpg
4558,nothing,nothing,img_4558_ripeno.jpg
4559,left,nothing,img_4559_ripeno.jpg
4560,left,nothing,img_4560_ripeno.jpg
4561,left,nothing,img_4561_ripeno.jpg
4562,nothing,nothing,img_4562_ripeno.jpg
4563,nothing,nothing,img_4563_ripeno.jpg
4564,nothing,up,img_4564_ripeno.jpg
4565,nothing,up,img_4565_ripeno.jpg
4566,nothing,up,img_4566_ripeno.jpg
4567,nothing,up,img_4567_ripeno.jpg
4568,nothing,up,img_4568_ripeno.jpg
4569,nothing,up,img_4569_ripeno.jpg
4570,nothing,up,img_4570_ripeno.jpg
4571,right,nothing,img_4571_ripeno.jpg
4572,right,nothing,img_4572_ripeno.jpg
4573,right,nothing,img_4573_ripeno.jpg
4574,nothing,nothing,img_4574_ripeno.jpg
4575,nothing,nothing,img_4575_ripeno.jpg
4576,nothing,nothing,img_4576_ripeno.jpg
4577,nothing,nothing,img_4577_ripeno.jpg
4578,left,nothing,img_4578_ripeno.jpg
4579,left,nothing,img_4579_ripeno.jpg
4580,left,nothing,img_4580_ripeno.jpg
4581,left,nothing,img_4581_ripeno.jpg
4582,left,nothing,img_4582_ripeno.jpg
4583,left,up,img_4583_ripeno.jpg
4584,left,up,img_4584_ripeno.jpg
4585,left,up,img_4585_ripeno.jpg
4586,left,up,img_4586_ripeno.jpg
4587,left,up,img_4587_ripeno.jpg
4588,left,up,img_4588_ripeno.jpg
4589,left,up,img_4589_ripeno.jpg
4590,left,nothing,img_4590_ripeno.jpg
4591,nothing,nothing,img_4591_ripeno.jpg
4592,nothing,nothing,img_4592_ripeno.jpg
4593,nothing,nothing,img_4593_ripeno.jpg
4594,nothing,nothing,img_4594_ripeno.jpg
4595,nothing,nothing,img_4595_ripeno.jpg
4596,right,nothing,img_4596_ripeno.jpg
4597,right,up,img_4597_ripeno.jpg
4598,right,up,img_4598_ripeno.jpg
4599,right,up,img_4599_ripeno.jpg
4600,right,up,img_4600_ripeno.jpg
4601,right,up,img_4601_ripeno.jpg
4602,right,up,img_4602_ripeno.jpg
4603,right,up,img_4603_ripeno.jpg
4604,right,up,img_4604_ripeno.jpg
4605,right,up,img_4605_ripeno.jpg
4606,right,up,img_4606_ripeno.jpg
4607,right,up,img_4607_ripeno.jpg
4608,right,up,img_4608_ripeno.jpg
4609,right,up,img_4609_ripeno.jpg
4610,nothing,nothing,img_4610_ripeno.jpg
4611,nothing,nothing,img_4611_ripeno.jpg
4612,nothing,nothing,img_4612_ripeno.jpg
4613,nothing,nothing,img_4613_ripeno.jpg
4614,nothing,nothing,img_4614_ripeno.jpg
4615,nothing,nothing,img_4615_ripeno.jpg
4616,nothing,nothing,img_4616_ripeno.jpg
4617,left,nothing,img_4617_ripeno.jpg
4618,left,nothing,img_4618_ripeno.jpg
4619,left,nothing,img_4619_ripeno.jpg
4620,left,nothing,img_4620_ripeno.jpg
4621,left,up,img_4621_ripeno.jpg
4622,left,up,img_4622_ripeno.jpg
4623,left,up,img_4623_ripeno.jpg
4624,left,up,img_4624_ripeno.jpg
4625,left,up,img_4625_ripeno.jpg
4626,left,up,img_4626_ripeno.jpg
4627,left,up,img_4627_ripeno.jpg
4628,left,up,img_4628_ripeno.jpg
4629,left,up,img_4629_ripeno.jpg
4630,left,up,img_4630_ripeno.jpg
4631,left,up,img_4631_ripeno.jpg
4632,left,up,img_4632_ripeno.jpg
4633,left,nothing,img_4633_ripeno.jpg
4634,nothing,nothing,img_4634_ripeno.jpg
4635,nothing,nothing,img_4635_ripeno.jpg
4636,nothing,nothing,img_4636_ripeno.jpg
4637,nothing,nothing,img_4637_ripeno.jpg
4638,nothing,nothing,img_4638_ripeno.jpg
4639,nothing,nothing,img_4639_ripeno.jpg
4640,nothing,nothing,img_4640_ripeno.jpg
4641,left,nothing,img_4641_ripeno.jpg
4642,left,nothing,img_4642_ripeno.jpg
4643,left,nothing,img_4643_ripeno.jpg
4644,left,nothing,img_4644_ripeno.jpg
4645,left,nothing,img_4645_ripeno.jpg
4646,left,nothing,img_4646_ripeno.jpg
4647,left,nothing,img_4647_ripeno.jpg
4648,left,nothing,img_4648_ripeno.jpg
4649,left,nothing,img_4649_ripeno.jpg
4650,left,nothing,img_4650_ripeno.jpg
4651,left,nothing,img_4651_ripeno.jpg
4652,left,nothing,img_4652_ripeno.jpg
4653,left,nothing,img_4653_ripeno.jpg
4654,left,nothing,img_4654_ripeno.jpg
4655,left,nothing,img_4655_ripeno.jpg
4656,left,nothing,img_4656_ripeno.jpg
4657,left,nothing,img_4657_ripeno.jpg
4658,left,nothing,img_4658_ripeno.jpg
4659,left,nothing,img_4659_ripeno.jpg
4660,left,nothing,img_4660_ripeno.jpg
4661,left,nothing,img_4661_ripeno.jpg
4662,left,nothing,img_4662_ripeno.jpg
4663,left,nothing,img_4663_ripeno.jpg
4664,nothing,nothing,img_4664_ripeno.jpg
4665,nothing,up,img_4665_ripeno.jpg
4666,nothing,up,img_4666_ripeno.jpg
4667,nothing,up,img_4667_ripeno.jpg
4668,nothing,up,img_4668_ripeno.jpg
4669,nothing,up,img_4669_ripeno.jpg
4670,left,up,img_4670_ripeno.jpg
4671,left,nothing,img_4671_ripeno.jpg
4672,nothing,nothing,img_4672_ripeno.jpg
4673,nothing,nothing,img_4673_ripeno.jpg
4674,left,nothing,img_4674_ripeno.jpg
4675,left,up,img_4675_ripeno.jpg
4676,left,up,img_4676_ripeno.jpg
4677,left,up,img_4677_ripeno.jpg
4678,nothing,nothing,img_4678_ripeno.jpg
4679,nothing,nothing,img_4679_ripeno.jpg
4680,nothing,nothing,img_4680_ripeno.jpg
4681,nothing,nothing,img_4681_ripeno.jpg
4682,nothing,up,img_4682_ripeno.jpg
4683,nothing,up,img_4683_ripeno.jpg
4684,nothing,up,img_4684_ripeno.jpg
4685,left,nothing,img_4685_ripeno.jpg
4686,left,nothing,img_4686_ripeno.jpg
4687,left,up,img_4687_ripeno.jpg
4688,left,up,img_4688_ripeno.jpg
4689,left,up,img_4689_ripeno.jpg
4690,left,up,img_4690_ripeno.jpg
4691,left,up,img_4691_ripeno.jpg
4692,left,up,img_4692_ripeno.jpg
4693,left,up,img_4693_ripeno.jpg
4694,left,up,img_4694_ripeno.jpg
4695,nothing,nothing,img_4695_ripeno.jpg
4696,left,nothing,img_4696_ripeno.jpg
4697,left,nothing,img_4697_ripeno.jpg
4698,left,up,img_4698_ripeno.jpg
4699,left,up,img_4699_ripeno.jpg
4700,left,up,img_4700_ripeno.jpg
4701,left,up,img_4701_ripeno.jpg
4702,left,up,img_4702_ripeno.jpg
4703,left,up,img_4703_ripeno.jpg
4704,left,up,img_4704_ripeno.jpg
4705,left,up,img_4705_ripeno.jpg
4706,left,up,img_4706_ripeno.jpg
4707,left,up,img_4707_ripeno.jpg
4708,left,nothing,img_4708_ripeno.jpg
4709,nothing,nothing,img_4709_ripeno.jpg
4710,nothing,nothing,img_4710_ripeno.jpg
4711,right,nothing,img_4711_ripeno.jpg
4712,right,up,img_4712_ripeno.jpg
4713,right,up,img_4713_ripeno.jpg
4714,right,up,img_4714_ripeno.jpg
4715,right,up,img_4715_ripeno.jpg
4716,right,up,img_4716_ripeno.jpg
4717,right,up,img_4717_ripeno.jpg
4718,right,up,img_4718_ripeno.jpg
4719,right,up,img_4719_ripeno.jpg
4720,right,up,img_4720_ripeno.jpg
