counter,steering_horizontal,steering_vertical,short_fname
1829,nothing,up,img_1829_kweym3.jpg
1830,nothing,up,img_1830_kweym3.jpg
1831,nothing,up,img_1831_kweym3.jpg
1832,nothing,up,img_1832_kweym3.jpg
1833,nothing,up,img_1833_kweym3.jpg
1834,nothing,up,img_1834_kweym3.jpg
1835,nothing,up,img_1835_kweym3.jpg
1836,nothing,up,img_1836_kweym3.jpg
1837,nothing,up,img_1837_kweym3.jpg
1838,right,up,img_1838_kweym3.jpg
1839,right,up,img_1839_kweym3.jpg
1840,right,up,img_1840_kweym3.jpg
1841,right,up,img_1841_kweym3.jpg
1842,right,up,img_1842_kweym3.jpg
1843,right,up,img_1843_kweym3.jpg
1844,nothing,up,img_1844_kweym3.jpg
1845,nothing,up,img_1845_kweym3.jpg
1846,nothing,up,img_1846_kweym3.jpg
1847,nothing,up,img_1847_kweym3.jpg
1848,nothing,up,img_1848_kweym3.jpg
1849,nothing,up,img_1849_kweym3.jpg
1850,left,up,img_1850_kweym3.jpg
1851,nothing,up,img_1851_kweym3.jpg
1852,nothing,up,img_1852_kweym3.jpg
1853,nothing,nothing,img_1853_kweym3.jpg
1854,nothing,up,img_1854_kweym3.jpg
1855,nothing,up,img_1855_kweym3.jpg
1856,left,up,img_1856_kweym3.jpg
1857,left,up,img_1857_kweym3.jpg
1858,nothing,up,img_1858_kweym3.jpg
1859,nothing,up,img_1859_kweym3.jpg
1860,nothing,up,img_1860_kweym3.jpg
1861,nothing,up,img_1861_kweym3.jpg
1862,nothing,up,img_1862_kweym3.jpg
1863,nothing,up,img_1863_kweym3.jpg
1864,nothing,up,img_1864_kweym3.jpg
1865,nothing,up,img_1865_kweym3.jpg
1866,nothing,up,img_1866_kweym3.jpg
1867,nothing,up,img_1867_kweym3.jpg
1868,nothing,up,img_1868_kweym3.jpg
1869,nothing,up,img_1869_kweym3.jpg
1870,nothing,up,img_1870_kweym3.jpg
1871,nothing,up,img_1871_kweym3.jpg
1872,nothing,up,img_1872_kweym3.jpg
1873,nothing,up,img_1873_kweym3.jpg
1874,nothing,up,img_1874_kweym3.jpg
1875,nothing,up,img_1875_kweym3.jpg
1876,nothing,up,img_1876_kweym3.jpg
1877,nothing,up,img_1877_kweym3.jpg
1878,right,up,img_1878_kweym3.jpg
1879,right,up,img_1879_kweym3.jpg
1880,right,up,img_1880_kweym3.jpg
1881,right,up,img_1881_kweym3.jpg
1882,right,up,img_1882_kweym3.jpg
1883,nothing,up,img_1883_kweym3.jpg
1884,nothing,up,img_1884_kweym3.jpg
1885,nothing,nothing,img_1885_kweym3.jpg
1886,nothing,nothing,img_1886_kweym3.jpg
1887,nothing,nothing,img_1887_kweym3.jpg
1888,nothing,nothing,img_1888_kweym3.jpg
1889,nothing,up,img_1889_kweym3.jpg
1890,nothing,up,img_1890_kweym3.jpg
1891,nothing,up,img_1891_kweym3.jpg
1892,nothing,up,img_1892_kweym3.jpg
1893,nothing,up,img_1893_kweym3.jpg
1894,nothing,up,img_1894_kweym3.jpg
1895,nothing,up,img_1895_kweym3.jpg
1896,nothing,up,img_1896_kweym3.jpg
1897,nothing,up,img_1897_kweym3.jpg
1898,nothing,up,img_1898_kweym3.jpg
1899,nothing,up,img_1899_kweym3.jpg
1900,right,up,img_1900_kweym3.jpg
1901,right,up,img_1901_kweym3.jpg
1902,right,up,img_1902_kweym3.jpg
1903,right,up,img_1903_kweym3.jpg
1904,right,up,img_1904_kweym3.jpg
1905,right,up,img_1905_kweym3.jpg
1906,nothing,up,img_1906_kweym3.jpg
1907,nothing,up,img_1907_kweym3.jpg
1908,nothing,up,img_1908_kweym3.jpg
1909,right,up,img_1909_kweym3.jpg
1910,right,up,img_1910_kweym3.jpg
1911,right,up,img_1911_kweym3.jpg
1912,right,up,img_1912_kweym3.jpg
1913,right,up,img_1913_kweym3.jpg
1914,right,up,img_1914_kweym3.jpg
1915,right,up,img_1915_kweym3.jpg
1916,right,up,img_1916_kweym3.jpg
1917,right,up,img_1917_kweym3.jpg
1918,right,nothing,img_1918_kweym3.jpg
1919,right,up,img_1919_kweym3.jpg
1920,right,up,img_1920_kweym3.jpg
1921,right,up,img_1921_kweym3.jpg
1922,right,up,img_1922_kweym3.jpg
1923,right,up,img_1923_kweym3.jpg
1924,right,up,img_1924_kweym3.jpg
1925,right,up,img_1925_kweym3.jpg
1926,right,up,img_1926_kweym3.jpg
1927,right,up,img_1927_kweym3.jpg
1928,right,up,img_1928_kweym3.jpg
1929,right,up,img_1929_kweym3.jpg
1930,right,up,img_1930_kweym3.jpg
1931,right,up,img_1931_kweym3.jpg
1932,right,up,img_1932_kweym3.jpg
1933,right,up,img_1933_kweym3.jpg
1934,right,up,img_1934_kweym3.jpg
1935,right,up,img_1935_kweym3.jpg
1936,right,up,img_1936_kweym3.jpg
1937,right,up,img_1937_kweym3.jpg
1938,right,up,img_1938_kweym3.jpg
1939,right,up,img_1939_kweym3.jpg
1940,right,up,img_1940_kweym3.jpg
1941,right,up,img_1941_kweym3.jpg
1942,right,up,img_1942_kweym3.jpg
1943,right,up,img_1943_kweym3.jpg
1944,right,up,img_1944_kweym3.jpg
1945,right,up,img_1945_kweym3.jpg
1946,nothing,up,img_1946_kweym3.jpg
1947,nothing,up,img_1947_kweym3.jpg
1948,nothing,up,img_1948_kweym3.jpg
1949,nothing,up,img_1949_kweym3.jpg
1950,nothing,up,img_1950_kweym3.jpg
1951,right,up,img_1951_kweym3.jpg
1952,right,up,img_1952_kweym3.jpg
1953,right,up,img_1953_kweym3.jpg
1954,nothing,up,img_1954_kweym3.jpg
1955,nothing,up,img_1955_kweym3.jpg
1956,nothing,up,img_1956_kweym3.jpg
1957,nothing,up,img_1957_kweym3.jpg
1958,nothing,up,img_1958_kweym3.jpg
1959,nothing,up,img_1959_kweym3.jpg
1960,nothing,up,img_1960_kweym3.jpg
1961,nothing,up,img_1961_kweym3.jpg
1962,nothing,up,img_1962_kweym3.jpg
1963,nothing,nothing,img_1963_kweym3.jpg
1964,nothing,up,img_1964_kweym3.jpg
1965,nothing,up,img_1965_kweym3.jpg
1966,nothing,up,img_1966_kweym3.jpg
1967,nothing,up,img_1967_kweym3.jpg
1968,nothing,up,img_1968_kweym3.jpg
1969,nothing,up,img_1969_kweym3.jpg
1970,nothing,up,img_1970_kweym3.jpg
1971,nothing,up,img_1971_kweym3.jpg
1972,nothing,up,img_1972_kweym3.jpg
1973,nothing,up,img_1973_kweym3.jpg
1974,nothing,up,img_1974_kweym3.jpg
1975,nothing,up,img_1975_kweym3.jpg
1976,nothing,up,img_1976_kweym3.jpg
1977,nothing,up,img_1977_kweym3.jpg
1978,nothing,up,img_1978_kweym3.jpg
1979,nothing,up,img_1979_kweym3.jpg
1980,nothing,up,img_1980_kweym3.jpg
1981,nothing,up,img_1981_kweym3.jpg
1982,nothing,up,img_1982_kweym3.jpg
1983,nothing,up,img_1983_kweym3.jpg
1984,nothing,up,img_1984_kweym3.jpg
1985,nothing,up,img_1985_kweym3.jpg
1986,nothing,up,img_1986_kweym3.jpg
1987,nothing,up,img_1987_kweym3.jpg
1988,nothing,up,img_1988_kweym3.jpg
1989,nothing,up,img_1989_kweym3.jpg
1990,nothing,up,img_1990_kweym3.jpg
1991,nothing,up,img_1991_kweym3.jpg
1992,nothing,up,img_1992_kweym3.jpg
1993,nothing,up,img_1993_kweym3.jpg
1994,nothing,up,img_1994_kweym3.jpg
1995,right,nothing,img_1995_kweym3.jpg
1996,right,nothing,img_1996_kweym3.jpg
1997,right,up,img_1997_kweym3.jpg
1998,right,up,img_1998_kweym3.jpg
1999,right,up,img_1999_kweym3.jpg
2000,right,up,img_2000_kweym3.jpg
2001,right,up,img_2001_kweym3.jpg
2002,right,up,img_2002_kweym3.jpg
2003,right,up,img_2003_kweym3.jpg
2004,right,up,img_2004_kweym3.jpg
2005,nothing,up,img_2005_kweym3.jpg
2006,nothing,up,img_2006_kweym3.jpg
2007,nothing,up,img_2007_kweym3.jpg
2008,nothing,up,img_2008_kweym3.jpg
2009,nothing,up,img_2009_kweym3.jpg
2010,right,up,img_2010_kweym3.jpg
2011,right,up,img_2011_kweym3.jpg
2012,right,up,img_2012_kweym3.jpg
2013,right,up,img_2013_kweym3.jpg
2014,right,up,img_2014_kweym3.jpg
2015,right,up,img_2015_kweym3.jpg
2016,right,up,img_2016_kweym3.jpg
2017,right,up,img_2017_kweym3.jpg
2018,right,up,img_2018_kweym3.jpg
2019,right,up,img_2019_kweym3.jpg
2020,right,up,img_2020_kweym3.jpg
2021,right,up,img_2021_kweym3.jpg
2022,right,up,img_2022_kweym3.jpg
2023,right,up,img_2023_kweym3.jpg
2024,right,up,img_2024_kweym3.jpg
2025,right,up,img_2025_kweym3.jpg
2026,nothing,up,img_2026_kweym3.jpg
2027,nothing,up,img_2027_kweym3.jpg
2028,right,up,img_2028_kweym3.jpg
2029,nothing,up,img_2029_kweym3.jpg
2030,nothing,up,img_2030_kweym3.jpg
2031,nothing,up,img_2031_kweym3.jpg
2032,nothing,up,img_2032_kweym3.jpg
2033,nothing,up,img_2033_kweym3.jpg
2034,nothing,up,img_2034_kweym3.jpg
2035,nothing,up,img_2035_kweym3.jpg
2036,nothing,up,img_2036_kweym3.jpg
2037,nothing,up,img_2037_kweym3.jpg
2038,nothing,up,img_2038_kweym3.jpg
2039,nothing,up,img_2039_kweym3.jpg
2040,nothing,up,img_2040_kweym3.jpg
2041,nothing,nothing,img_2041_kweym3.jpg
2042,nothing,nothing,img_2042_kweym3.jpg
2043,nothing,nothing,img_2043_kweym3.jpg
2044,nothing,up,img_2044_kweym3.jpg
2045,nothing,up,img_2045_kweym3.jpg
2046,nothing,up,img_2046_kweym3.jpg
2047,nothing,up,img_2047_kweym3.jpg
2048,nothing,up,img_2048_kweym3.jpg
2049,nothing,up,img_2049_kweym3.jpg
2050,nothing,up,img_2050_kweym3.jpg
2051,nothing,up,img_2051_kweym3.jpg
2052,nothing,up,img_2052_kweym3.jpg
2053,nothing,nothing,img_2053_kweym3.jpg
2054,left,nothing,img_2054_kweym3.jpg
2055,nothing,up,img_2055_kweym3.jpg
2056,nothing,up,img_2056_kweym3.jpg
2057,nothing,up,img_2057_kweym3.jpg
2058,left,up,img_2058_kweym3.jpg
2059,left,up,img_2059_kweym3.jpg
2060,nothing,up,img_2060_kweym3.jpg
2061,nothing,up,img_2061_kweym3.jpg
2062,nothing,up,img_2062_kweym3.jpg
2063,left,up,img_2063_kweym3.jpg
2064,nothing,up,img_2064_kweym3.jpg
2065,nothing,up,img_2065_kweym3.jpg
2066,nothing,up,img_2066_kweym3.jpg
2067,nothing,up,img_2067_kweym3.jpg
2068,nothing,up,img_2068_kweym3.jpg
2069,nothing,up,img_2069_kweym3.jpg
2070,left,up,img_2070_kweym3.jpg
2071,nothing,up,img_2071_kweym3.jpg
2072,nothing,up,img_2072_kweym3.jpg
2073,nothing,nothing,img_2073_kweym3.jpg
2074,nothing,nothing,img_2074_kweym3.jpg
2075,nothing,nothing,img_2075_kweym3.jpg
2076,nothing,up,img_2076_kweym3.jpg
2077,nothing,up,img_2077_kweym3.jpg
2078,right,up,img_2078_kweym3.jpg
2079,right,up,img_2079_kweym3.jpg
2080,nothing,up,img_2080_kweym3.jpg
2081,nothing,up,img_2081_kweym3.jpg
2082,nothing,up,img_2082_kweym3.jpg
2083,right,up,img_2083_kweym3.jpg
2084,right,up,img_2084_kweym3.jpg
2085,right,up,img_2085_kweym3.jpg
2086,nothing,up,img_2086_kweym3.jpg
2087,nothing,up,img_2087_kweym3.jpg
2088,right,up,img_2088_kweym3.jpg
2089,right,up,img_2089_kweym3.jpg
2090,right,up,img_2090_kweym3.jpg
2091,right,up,img_2091_kweym3.jpg
2092,nothing,up,img_2092_kweym3.jpg
2093,right,up,img_2093_kweym3.jpg
2094,right,up,img_2094_kweym3.jpg
2095,right,up,img_2095_kweym3.jpg
2096,right,up,img_2096_kweym3.jpg
2097,right,up,img_2097_kweym3.jpg
2098,right,up,img_2098_kweym3.jpg
2099,nothing,up,img_2099_kweym3.jpg
2100,right,up,img_2100_kweym3.jpg
2101,right,up,img_2101_kweym3.jpg
2102,right,up,img_2102_kweym3.jpg
2103,right,nothing,img_2103_kweym3.jpg
2104,right,nothing,img_2104_kweym3.jpg
2105,right,nothing,img_2105_kweym3.jpg
2106,right,nothing,img_2106_kweym3.jpg
2107,right,nothing,img_2107_kweym3.jpg
2108,right,nothing,img_2108_kweym3.jpg
2109,right,nothing,img_2109_kweym3.jpg
2110,right,nothing,img_2110_kweym3.jpg
2111,right,nothing,img_2111_kweym3.jpg
2112,right,nothing,img_2112_kweym3.jpg
2113,right,nothing,img_2113_kweym3.jpg
2114,right,nothing,img_2114_kweym3.jpg
2115,right,nothing,img_2115_kweym3.jpg
2116,right,up,img_2116_kweym3.jpg
2117,right,up,img_2117_kweym3.jpg
2118,right,up,img_2118_kweym3.jpg
2119,right,up,img_2119_kweym3.jpg
2120,right,up,img_2120_kweym3.jpg
2121,right,up,img_2121_kweym3.jpg
2122,right,up,img_2122_kweym3.jpg
2123,right,up,img_2123_kweym3.jpg
2124,right,up,img_2124_kweym3.jpg
2125,right,nothing,img_2125_kweym3.jpg
2126,right,nothing,img_2126_kweym3.jpg
2127,right,nothing,img_2127_kweym3.jpg
2128,right,nothing,img_2128_kweym3.jpg
2129,right,nothing,img_2129_kweym3.jpg
2130,right,nothing,img_2130_kweym3.jpg
2131,right,nothing,img_2131_kweym3.jpg
2132,right,nothing,img_2132_kweym3.jpg
2133,right,nothing,img_2133_kweym3.jpg
2134,right,nothing,img_2134_kweym3.jpg
2135,right,nothing,img_2135_kweym3.jpg
2136,right,nothing,img_2136_kweym3.jpg
2137,right,nothing,img_2137_kweym3.jpg
2138,right,nothing,img_2138_kweym3.jpg
2139,right,up,img_2139_kweym3.jpg
2140,right,up,img_2140_kweym3.jpg
2141,right,up,img_2141_kweym3.jpg
2142,right,up,img_2142_kweym3.jpg
2143,right,up,img_2143_kweym3.jpg
2144,right,up,img_2144_kweym3.jpg
2145,right,up,img_2145_kweym3.jpg
2146,right,up,img_2146_kweym3.jpg
2147,right,up,img_2147_kweym3.jpg
2148,right,up,img_2148_kweym3.jpg
2149,right,nothing,img_2149_kweym3.jpg
2150,right,nothing,img_2150_kweym3.jpg
2151,right,nothing,img_2151_kweym3.jpg
2152,right,nothing,img_2152_kweym3.jpg
2153,right,nothing,img_2153_kweym3.jpg
2154,right,nothing,img_2154_kweym3.jpg
2155,right,nothing,img_2155_kweym3.jpg
2156,right,nothing,img_2156_kweym3.jpg
2157,right,nothing,img_2157_kweym3.jpg
2158,right,nothing,img_2158_kweym3.jpg
2159,right,nothing,img_2159_kweym3.jpg
2160,right,nothing,img_2160_kweym3.jpg
2161,right,nothing,img_2161_kweym3.jpg
2162,right,nothing,img_2162_kweym3.jpg
2163,right,nothing,img_2163_kweym3.jpg
2164,right,nothing,img_2164_kweym3.jpg
2165,right,nothing,img_2165_kweym3.jpg
2166,right,nothing,img_2166_kweym3.jpg
2167,right,up,img_2167_kweym3.jpg
2168,right,up,img_2168_kweym3.jpg
2169,right,up,img_2169_kweym3.jpg
2170,right,up,img_2170_kweym3.jpg
2171,right,up,img_2171_kweym3.jpg
2172,right,up,img_2172_kweym3.jpg
2173,right,up,img_2173_kweym3.jpg
2174,right,up,img_2174_kweym3.jpg
2175,right,nothing,img_2175_kweym3.jpg
2176,right,nothing,img_2176_kweym3.jpg
2177,right,nothing,img_2177_kweym3.jpg
2178,right,nothing,img_2178_kweym3.jpg
2179,right,nothing,img_2179_kweym3.jpg
2180,right,nothing,img_2180_kweym3.jpg
2181,right,up,img_2181_kweym3.jpg
2182,right,up,img_2182_kweym3.jpg
2183,right,up,img_2183_kweym3.jpg
2184,right,up,img_2184_kweym3.jpg
2185,right,up,img_2185_kweym3.jpg
2186,right,up,img_2186_kweym3.jpg
2187,right,up,img_2187_kweym3.jpg
2188,right,up,img_2188_kweym3.jpg
2189,right,nothing,img_2189_kweym3.jpg
2190,nothing,nothing,img_2190_kweym3.jpg
2191,right,nothing,img_2191_kweym3.jpg
2192,right,nothing,img_2192_kweym3.jpg
2193,right,nothing,img_2193_kweym3.jpg
2194,right,nothing,img_2194_kweym3.jpg
2195,right,nothing,img_2195_kweym3.jpg
2196,right,nothing,img_2196_kweym3.jpg
2197,right,nothing,img_2197_kweym3.jpg
2198,right,nothing,img_2198_kweym3.jpg
2199,right,nothing,img_2199_kweym3.jpg
2200,right,nothing,img_2200_kweym3.jpg
2201,right,nothing,img_2201_kweym3.jpg
2202,right,nothing,img_2202_kweym3.jpg
2203,right,up,img_2203_kweym3.jpg
2204,right,up,img_2204_kweym3.jpg
2205,right,up,img_2205_kweym3.jpg
2206,right,up,img_2206_kweym3.jpg
2207,right,up,img_2207_kweym3.jpg
2208,right,up,img_2208_kweym3.jpg
2209,right,up,img_2209_kweym3.jpg
2210,right,nothing,img_2210_kweym3.jpg
2211,right,nothing,img_2211_kweym3.jpg
2212,nothing,nothing,img_2212_kweym3.jpg
2213,nothing,nothing,img_2213_kweym3.jpg
2214,nothing,up,img_2214_kweym3.jpg
2215,nothing,up,img_2215_kweym3.jpg
2216,nothing,up,img_2216_kweym3.jpg
2217,nothing,up,img_2217_kweym3.jpg
2218,right,up,img_2218_kweym3.jpg
2219,right,up,img_2219_kweym3.jpg
2220,right,up,img_2220_kweym3.jpg
2221,right,up,img_2221_kweym3.jpg
2222,right,up,img_2222_kweym3.jpg
2223,right,up,img_2223_kweym3.jpg
2224,right,nothing,img_2224_kweym3.jpg
2225,right,nothing,img_2225_kweym3.jpg
2226,right,nothing,img_2226_kweym3.jpg
2227,right,nothing,img_2227_kweym3.jpg
2228,right,up,img_2228_kweym3.jpg
2229,right,up,img_2229_kweym3.jpg
2230,right,up,img_2230_kweym3.jpg
2231,right,up,img_2231_kweym3.jpg
2232,right,up,img_2232_kweym3.jpg
2233,right,up,img_2233_kweym3.jpg
2234,right,up,img_2234_kweym3.jpg
2235,right,up,img_2235_kweym3.jpg
2236,right,up,img_2236_kweym3.jpg
2237,right,up,img_2237_kweym3.jpg
2238,right,up,img_2238_kweym3.jpg
2239,right,up,img_2239_kweym3.jpg
2240,right,up,img_2240_kweym3.jpg
2241,right,up,img_2241_kweym3.jpg
2242,right,up,img_2242_kweym3.jpg
2243,right,up,img_2243_kweym3.jpg
2244,right,up,img_2244_kweym3.jpg
2245,right,up,img_2245_kweym3.jpg
2246,right,up,img_2246_kweym3.jpg
2247,right,up,img_2247_kweym3.jpg
2248,nothing,nothing,img_2248_kweym3.jpg
2249,nothing,nothing,img_2249_kweym3.jpg
2250,nothing,nothing,img_2250_kweym3.jpg
2251,nothing,nothing,img_2251_kweym3.jpg
2252,nothing,up,img_2252_kweym3.jpg
2253,nothing,up,img_2253_kweym3.jpg
2254,nothing,up,img_2254_kweym3.jpg
2255,nothing,up,img_2255_kweym3.jpg
2256,nothing,up,img_2256_kweym3.jpg
2257,nothing,up,img_2257_kweym3.jpg
2258,nothing,up,img_2258_kweym3.jpg
2259,nothing,up,img_2259_kweym3.jpg
2260,nothing,up,img_2260_kweym3.jpg
2261,nothing,up,img_2261_kweym3.jpg
2262,right,up,img_2262_kweym3.jpg
2263,right,up,img_2263_kweym3.jpg
2264,right,up,img_2264_kweym3.jpg
2265,right,up,img_2265_kweym3.jpg
2266,nothing,nothing,img_2266_kweym3.jpg
2267,nothing,nothing,img_2267_kweym3.jpg
2268,nothing,up,img_2268_kweym3.jpg
2269,nothing,up,img_2269_kweym3.jpg
2270,nothing,up,img_2270_kweym3.jpg
2271,nothing,up,img_2271_kweym3.jpg
2272,left,up,img_2272_kweym3.jpg
2273,left,up,img_2273_kweym3.jpg
2274,nothing,up,img_2274_kweym3.jpg
2275,nothing,up,img_2275_kweym3.jpg
2276,nothing,up,img_2276_kweym3.jpg
2277,nothing,up,img_2277_kweym3.jpg
2278,right,up,img_2278_kweym3.jpg
2279,right,up,img_2279_kweym3.jpg
2280,nothing,up,img_2280_kweym3.jpg
2281,nothing,nothing,img_2281_kweym3.jpg
2282,nothing,up,img_2282_kweym3.jpg
2283,nothing,up,img_2283_kweym3.jpg
2284,nothing,up,img_2284_kweym3.jpg
2285,nothing,up,img_2285_kweym3.jpg
2286,nothing,up,img_2286_kweym3.jpg
2287,nothing,up,img_2287_kweym3.jpg
2288,nothing,up,img_2288_kweym3.jpg
2289,nothing,up,img_2289_kweym3.jpg
2290,right,up,img_2290_kweym3.jpg
2291,nothing,up,img_2291_kweym3.jpg
2292,nothing,up,img_2292_kweym3.jpg
2293,nothing,up,img_2293_kweym3.jpg
2294,nothing,up,img_2294_kweym3.jpg
2295,nothing,up,img_2295_kweym3.jpg
2296,nothing,up,img_2296_kweym3.jpg
2297,nothing,up,img_2297_kweym3.jpg
2298,nothing,up,img_2298_kweym3.jpg
2299,right,up,img_2299_kweym3.jpg
2300,right,up,img_2300_kweym3.jpg
2301,right,up,img_2301_kweym3.jpg
2302,right,up,img_2302_kweym3.jpg
2303,right,up,img_2303_kweym3.jpg
2304,right,up,img_2304_kweym3.jpg
2305,right,up,img_2305_kweym3.jpg
2306,right,up,img_2306_kweym3.jpg
2307,right,up,img_2307_kweym3.jpg
2308,right,up,img_2308_kweym3.jpg
2309,right,up,img_2309_kweym3.jpg
2310,nothing,up,img_2310_kweym3.jpg
2311,nothing,up,img_2311_kweym3.jpg
2312,right,up,img_2312_kweym3.jpg
2313,right,up,img_2313_kweym3.jpg
2314,right,up,img_2314_kweym3.jpg
2315,right,up,img_2315_kweym3.jpg
2316,right,up,img_2316_kweym3.jpg
2317,right,up,img_2317_kweym3.jpg
2318,right,up,img_2318_kweym3.jpg
2319,right,up,img_2319_kweym3.jpg
2320,right,up,img_2320_kweym3.jpg
2321,right,up,img_2321_kweym3.jpg
2322,nothing,up,img_2322_kweym3.jpg
2323,nothing,up,img_2323_kweym3.jpg
2324,nothing,up,img_2324_kweym3.jpg
2325,nothing,up,img_2325_kweym3.jpg
2326,nothing,up,img_2326_kweym3.jpg
2327,nothing,up,img_2327_kweym3.jpg
2328,right,up,img_2328_kweym3.jpg
2329,right,up,img_2329_kweym3.jpg
2330,right,up,img_2330_kweym3.jpg
2331,right,up,img_2331_kweym3.jpg
2332,right,up,img_2332_kweym3.jpg
2333,nothing,up,img_2333_kweym3.jpg
2334,nothing,up,img_2334_kweym3.jpg
2335,nothing,up,img_2335_kweym3.jpg
2336,nothing,up,img_2336_kweym3.jpg
2337,nothing,up,img_2337_kweym3.jpg
2338,nothing,up,img_2338_kweym3.jpg
2339,left,up,img_2339_kweym3.jpg
2340,nothing,nothing,img_2340_kweym3.jpg
2341,nothing,up,img_2341_kweym3.jpg
2342,nothing,up,img_2342_kweym3.jpg
2343,nothing,up,img_2343_kweym3.jpg
2344,nothing,up,img_2344_kweym3.jpg
2345,right,up,img_2345_kweym3.jpg
2346,right,up,img_2346_kweym3.jpg
2347,nothing,up,img_2347_kweym3.jpg
2348,nothing,up,img_2348_kweym3.jpg
2349,nothing,up,img_2349_kweym3.jpg
2350,right,up,img_2350_kweym3.jpg
2351,right,up,img_2351_kweym3.jpg
2352,nothing,up,img_2352_kweym3.jpg
2353,nothing,up,img_2353_kweym3.jpg
2354,nothing,up,img_2354_kweym3.jpg
2355,nothing,up,img_2355_kweym3.jpg
2356,nothing,up,img_2356_kweym3.jpg
2357,nothing,up,img_2357_kweym3.jpg
2358,nothing,up,img_2358_kweym3.jpg
2359,nothing,up,img_2359_kweym3.jpg
2360,nothing,up,img_2360_kweym3.jpg
2361,nothing,up,img_2361_kweym3.jpg
2362,nothing,up,img_2362_kweym3.jpg
2363,nothing,up,img_2363_kweym3.jpg
2364,nothing,up,img_2364_kweym3.jpg
2365,right,up,img_2365_kweym3.jpg
2366,nothing,up,img_2366_kweym3.jpg
2367,nothing,up,img_2367_kweym3.jpg
2368,nothing,up,img_2368_kweym3.jpg
2369,nothing,up,img_2369_kweym3.jpg
2370,nothing,up,img_2370_kweym3.jpg
2371,nothing,up,img_2371_kweym3.jpg
2372,nothing,up,img_2372_kweym3.jpg
2373,nothing,up,img_2373_kweym3.jpg
2374,nothing,up,img_2374_kweym3.jpg
2375,right,up,img_2375_kweym3.jpg
2376,nothing,up,img_2376_kweym3.jpg
2377,nothing,up,img_2377_kweym3.jpg
2378,right,up,img_2378_kweym3.jpg
2379,right,up,img_2379_kweym3.jpg
2380,right,up,img_2380_kweym3.jpg
2381,right,up,img_2381_kweym3.jpg
2382,right,up,img_2382_kweym3.jpg
2383,right,up,img_2383_kweym3.jpg
2384,right,up,img_2384_kweym3.jpg
2385,right,up,img_2385_kweym3.jpg
2386,right,up,img_2386_kweym3.jpg
2387,right,up,img_2387_kweym3.jpg
2388,right,up,img_2388_kweym3.jpg
2389,right,up,img_2389_kweym3.jpg
2390,nothing,up,img_2390_kweym3.jpg
2391,nothing,up,img_2391_kweym3.jpg
2392,nothing,up,img_2392_kweym3.jpg
2393,right,up,img_2393_kweym3.jpg
2394,right,up,img_2394_kweym3.jpg
2395,right,up,img_2395_kweym3.jpg
2396,right,up,img_2396_kweym3.jpg
2397,right,up,img_2397_kweym3.jpg
2398,right,up,img_2398_kweym3.jpg
2399,nothing,up,img_2399_kweym3.jpg
2400,nothing,up,img_2400_kweym3.jpg
2401,nothing,up,img_2401_kweym3.jpg
2402,right,up,img_2402_kweym3.jpg
2403,nothing,up,img_2403_kweym3.jpg
2404,nothing,up,img_2404_kweym3.jpg
2405,right,up,img_2405_kweym3.jpg
2406,right,up,img_2406_kweym3.jpg
2407,right,up,img_2407_kweym3.jpg
2408,nothing,up,img_2408_kweym3.jpg
2409,nothing,up,img_2409_kweym3.jpg
2410,right,up,img_2410_kweym3.jpg
2411,right,up,img_2411_kweym3.jpg
2412,nothing,up,img_2412_kweym3.jpg
2413,nothing,up,img_2413_kweym3.jpg
2414,nothing,up,img_2414_kweym3.jpg
2415,nothing,up,img_2415_kweym3.jpg
2416,nothing,up,img_2416_kweym3.jpg
2417,nothing,up,img_2417_kweym3.jpg
2418,nothing,up,img_2418_kweym3.jpg
2419,nothing,up,img_2419_kweym3.jpg
2420,nothing,nothing,img_2420_kweym3.jpg
2421,nothing,up,img_2421_kweym3.jpg
2422,nothing,up,img_2422_kweym3.jpg
2423,nothing,up,img_2423_kweym3.jpg
2424,nothing,up,img_2424_kweym3.jpg
2425,nothing,up,img_2425_kweym3.jpg
2426,nothing,up,img_2426_kweym3.jpg
2427,nothing,up,img_2427_kweym3.jpg
2428,nothing,up,img_2428_kweym3.jpg
2429,left,up,img_2429_kweym3.jpg
2430,left,up,img_2430_kweym3.jpg
2431,nothing,up,img_2431_kweym3.jpg
2432,nothing,up,img_2432_kweym3.jpg
2433,nothing,up,img_2433_kweym3.jpg
2434,nothing,up,img_2434_kweym3.jpg
2435,nothing,up,img_2435_kweym3.jpg
2436,nothing,up,img_2436_kweym3.jpg
2437,nothing,up,img_2437_kweym3.jpg
2438,nothing,up,img_2438_kweym3.jpg
2439,nothing,up,img_2439_kweym3.jpg
2440,nothing,up,img_2440_kweym3.jpg
2441,nothing,up,img_2441_kweym3.jpg
2442,nothing,up,img_2442_kweym3.jpg
2443,nothing,up,img_2443_kweym3.jpg
2444,nothing,up,img_2444_kweym3.jpg
2445,nothing,up,img_2445_kweym3.jpg
2446,nothing,up,img_2446_kweym3.jpg
2447,nothing,up,img_2447_kweym3.jpg
2448,right,up,img_2448_kweym3.jpg
2449,right,up,img_2449_kweym3.jpg
2450,nothing,up,img_2450_kweym3.jpg
2451,nothing,up,img_2451_kweym3.jpg
2452,nothing,up,img_2452_kweym3.jpg
2453,nothing,up,img_2453_kweym3.jpg
2454,right,up,img_2454_kweym3.jpg
